,song_popularity,explicit,track_number,num_artists,num_available_markets,release_date,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,artist_1,artist_2,followers_artist1,popularity_artist1,genres_artist1,followers_artist2,popularity_artist2,genres_artist2
825,9,True,1,2,0,2019-01-10,201787,8,1,4,0.367,0.61,0.725,0.0,0.154,-5.131,0.15,0.291,146.163,Kehlani,Ty Dolla $ign,3391255,83,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
826,80,True,6,2,79,2019-02-22,201787,8,1,4,0.367,0.61,0.725,0.0,0.154,-5.131,0.15,0.291,146.163,Kehlani,Ty Dolla $ign,3391255,83,"['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
827,43,True,1,3,78,2018-03-30,191767,10,0,4,0.311,0.74,0.672,0.0,0.0861,-4.572,0.231,0.691,99.99,Tinashe,Ty Dolla $ign,1645506,73,"['alternative r&b', 'dance pop', 'deep pop r&b', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
828,55,True,6,3,79,2018-04-13,188880,1,1,4,0.298,0.767,0.669,0.0,0.0867,-4.508,0.211,0.72,99.933,Tinashe,Ty Dolla $ign,1645506,73,"['alternative r&b', 'dance pop', 'deep pop r&b', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
829,77,True,1,3,79,2019-08-09,199427,0,1,4,0.00485,0.872,0.814,1.96e-06,0.214,-4.568,0.155,0.57,98.985,Megan Thee Stallion,Ty Dolla $ign,975209,85,"['houston rap', 'pop', 'pop rap', 'trap queen']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
830,43,True,1,3,78,2018-05-03,243061,0,0,4,0.371,0.799,0.629,2.01e-06,0.15,-5.638,0.14,0.293,128.041,Christina Aguilera,Ty Dolla $ign,5076073,80,"['dance pop', 'europop', 'pop', 'pop rap', 'post-teen pop']",3286397,88,"['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']"
831,2,True,1,3,0,2017-08-25,297377,1,1,4,0.179,0.884,0.406,0.0,0.106,-7.202,0.2,0.163,130.027,Quality Control,Migos,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
832,56,True,1,4,79,2019-08-01,215345,2,1,4,0.141,0.88,0.569,0.0,0.673,-5.497,0.274,0.141,137.024,Quality Control,Migos,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
833,54,True,9,2,79,2017-08-18,209813,4,0,4,0.0203,0.661,0.636,2.25e-05,0.378,-4.551,0.118,0.428,179.041,A$AP Ferg,Migos,2373305,78,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
834,39,True,1,2,69,2017-08-11,210681,4,0,4,0.0188,0.661,0.631,3.3e-05,0.342,-4.561,0.144,0.409,179.074,A$AP Ferg,Migos,2373305,78,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
835,37,True,14,2,1,2017-06-22,297466,9,1,4,0.0165,0.804,0.667,0.0,0.215,-4.738,0.0372,0.135,138.015,DJ Khaled,Migos,4671610,78,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
836,51,True,3,2,79,2017-05-26,246325,1,1,4,0.0612,0.957,0.588,0.0,0.0962,-6.984,0.295,0.298,127.055,Lil Yachty,Migos,6140077,83,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
837,67,True,2,2,79,2018-04-06,262308,11,1,4,0.0511,0.968,0.589,0.0,0.0731,-7.808,0.255,0.268,129.993,Cardi B,Migos,11149319,87,"['pop', 'pop rap', 'rap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
838,4,True,1,2,0,2017-08-17,233087,11,1,4,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,0.425,139.948,Gucci Mane,Migos,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
839,74,True,3,2,70,2017-10-13,233087,11,1,4,0.0232,0.89,0.633,0.000343,0.0993,-5.475,0.168,0.425,139.948,Gucci Mane,Migos,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
840,52,True,1,3,79,2018-03-01,139130,11,0,4,0.0271,0.811,0.54,0.0,0.106,-7.977,0.329,0.436,138.016,Gucci Mane,Migos,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
841,18,True,1,2,0,2019-01-16,194519,0,1,4,0.172,0.68,0.559,0.0,0.318,-5.545,0.129,0.137,202.006,Mustard,Migos,636669,85,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
842,82,True,2,2,79,2019-06-28,192470,0,1,4,0.174,0.682,0.559,0.0,0.344,-5.545,0.127,0.137,202.015,Mustard,Migos,636669,85,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
843,70,True,11,2,79,2019-09-27,216677,5,1,4,0.0273,0.874,0.714,0.0,0.356,-4.946,0.233,0.85,130.046,DaBaby,Migos,2746890,93,['nc hip hop'],10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
844,59,True,13,2,79,2017-02-03,287320,10,0,4,0.258,0.779,0.56,0.0,0.241,-7.564,0.253,0.421,142.032,Big Sean,Migos,7271979,83,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
845,44,True,1,2,76,2017-04-28,206059,4,0,3,0.371,0.739,0.797,0.0,0.0921,-3.488,0.185,0.444,67.297,Sean Paul,Migos,2995968,83,"['dance pop', 'dancehall', 'pop', 'pop rap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
846,56,True,13,2,79,2017-06-16,308733,7,1,4,0.0693,0.804,0.583,0.0,0.578,-5.335,0.245,0.11,130.001,2 Chainz,Migos,5447497,83,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
847,5,False,11,2,0,2017-06-09,227821,6,1,4,0.111,0.797,0.792,7.88e-05,0.24,-5.758,0.0607,0.54,106.038,Katy Perry,Migos,15233842,86,"['dance pop', 'pop', 'post-teen pop']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
848,6,False,1,2,0,2017-04-28,227292,6,1,4,0.115,0.797,0.791,6e-05,0.144,-5.799,0.0626,0.516,106.044,Katy Perry,Migos,15233842,86,"['dance pop', 'pop', 'post-teen pop']",10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
849,55,True,1,2,79,2018-07-27,231481,1,1,4,0.0236,0.918,0.632,0.0,0.378,-6.979,0.278,0.396,92.011,DJ Durel,Migos,4956,47,[],10308083,83,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
850,60,True,9,5,79,2017-12-08,317701,1,1,4,0.0259,0.911,0.637,0.0,0.104,-7.252,0.112,0.615,133.037,Quality Control,Lil Baby,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
851,78,True,3,3,79,2019-08-16,142417,10,1,4,0.0957,0.97,0.463,0.0,0.151,-7.259,0.366,0.46,108.003,Quality Control,Lil Baby,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
852,72,True,1,3,79,2019-07-17,142417,10,1,4,0.0957,0.97,0.463,0.0,0.151,-7.259,0.366,0.46,108.003,Quality Control,Lil Baby,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
853,63,True,1,3,79,2019-07-24,127741,9,1,4,0.179,0.79,0.629,0.0,0.356,-7.172,0.138,0.833,124.063,Trippie Redd,Lil Baby,4543729,89,"['melodic rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
854,62,True,9,3,79,2019-08-09,127843,9,1,4,0.181,0.787,0.619,0.0,0.323,-7.32,0.17,0.824,124.09,Trippie Redd,Lil Baby,4543729,89,"['melodic rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
855,7,True,3,2,0,2018-11-27,135739,6,0,4,0.0115,0.82,0.691,0.0,0.344,-6.646,0.0723,0.683,142.027,6ix9ine,Lil Baby,4618132,80,"['emo rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
856,65,True,1,2,79,2019-01-25,195257,4,1,4,0.0123,0.835,0.659,0.0,0.372,-5.696,0.31,0.579,129.93,Yo Gotti,Lil Baby,2848526,76,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
857,78,True,7,2,79,2019-08-16,149040,6,1,4,0.0976,0.974,0.596,0.0,0.151,-8.888,0.184,0.892,111.959,Young Thug,Lil Baby,5093439,90,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
858,56,True,6,2,79,2018-10-19,168438,10,1,4,0.521,0.886,0.303,0.0,0.169,-11.199,0.792,0.322,127.981,Lil Yachty,Lil Baby,6140077,83,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
859,56,True,1,2,79,2019-09-12,199500,4,0,4,0.563,0.859,0.609,0.0,0.0936,-5.735,0.42,0.526,120.046,D-Block Europe,Lil Baby,249015,74,['uk hip hop'],3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
860,55,True,13,2,79,2019-09-27,199500,4,0,4,0.567,0.859,0.609,0.0,0.0935,-5.735,0.418,0.531,120.048,D-Block Europe,Lil Baby,249015,74,['uk hip hop'],3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
861,56,True,13,2,79,2019-04-26,162093,10,0,4,0.0431,0.89,0.498,0.0,0.111,-7.4,0.427,0.244,130.995,ScHoolboy Q,Lil Baby,3064555,78,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
862,54,True,1,2,79,2019-06-19,216973,6,0,4,0.0221,0.66,0.753,0.0,0.175,-5.946,0.0706,0.567,100.013,Stefflon Don,Lil Baby,523065,74,"['dancehall', 'pop', 'pop rap', 'uk dancehall', 'uk hip hop']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
863,85,True,8,3,79,2019-09-27,136366,8,1,4,0.0794,0.816,0.582,5.84e-06,0.0916,-4.141,0.341,0.542,160.004,DaBaby,Lil Baby,2746890,93,['nc hip hop'],3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
864,56,True,8,2,79,2018-11-30,236586,1,1,4,0.206,0.926,0.444,0.0,0.124,-9.024,0.254,0.389,140.085,Ski Mask The Slump God,Lil Baby,3193628,80,"['miami hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
865,54,True,8,2,79,2019-02-22,189443,9,0,4,0.293,0.759,0.562,0.0,0.0979,-6.228,0.149,0.706,145.139,Gunna,Lil Baby,2493,51,[],3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
866,54,True,8,2,79,2019-02-22,189443,9,0,4,0.293,0.759,0.562,0.0,0.0979,-6.228,0.149,0.706,145.139,Gunna,Lil Baby,1989635,90,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
867,70,True,14,3,79,2019-06-07,223786,1,1,4,0.118,0.862,0.689,0.0,0.0729,-5.68,0.323,0.364,83.964,Polo G,Lil Baby,1104153,82,['chicago rap'],3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
868,60,True,12,2,79,2018-10-12,237654,7,1,4,0.0161,0.962,0.573,0.0,0.109,-5.924,0.308,0.728,125.035,Quavo,Lil Baby,3901796,89,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
869,70,True,2,2,79,2019-11-22,224915,5,0,4,0.102,0.826,0.635,0.0,0.245,-5.181,0.212,0.808,119.954,Flipp Dinero,Lil Baby,588957,72,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",3879825,92,"['atl hip hop', 'atl trap', 'rap', 'trap']"
870,63,True,15,3,79,2019-08-16,144000,7,0,4,0.115,0.915,0.474,0.0,0.169,-7.373,0.0752,0.523,119.991,Quality Control,Offset,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
871,61,True,11,3,79,2019-08-16,157645,1,1,4,0.0606,0.939,0.632,0.00136,0.101,-2.978,0.137,0.364,133.979,Quality Control,Offset,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
872,66,True,9,4,79,2019-08-16,217220,0,1,4,0.0525,0.957,0.767,0.0,0.117,-5.116,0.115,0.577,110.508,Quality Control,Offset,566704,74,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
873,73,True,1,4,69,2017-10-30,268933,2,1,4,0.331,0.782,0.436,1.3e-05,0.342,-7.033,0.155,0.243,82.994,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
874,67,True,2,4,69,2017-10-30,257600,1,1,4,0.00525,0.845,0.399,0.74,0.102,-7.509,0.309,0.148,143.049,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
875,58,True,9,3,69,2017-10-30,231786,5,1,4,0.413,0.926,0.544,9.54e-05,0.112,-6.827,0.0727,0.656,115.951,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
876,57,True,10,3,69,2017-10-30,228893,7,1,4,0.557,0.724,0.284,0.0175,0.121,-10.494,0.392,0.144,150.98,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
877,59,True,7,3,69,2017-10-30,160320,1,1,4,0.354,0.799,0.381,3.12e-06,0.135,-7.147,0.464,0.0488,158.021,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
878,60,True,6,3,69,2017-10-30,202666,10,0,4,0.147,0.9,0.365,0.185,0.179,-6.395,0.235,0.136,135.003,21 Savage,Offset,7771400,86,"['atl hip hop', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
879,62,True,12,3,79,2018-03-09,160518,1,1,4,0.0295,0.971,0.466,0.0,0.097,-5.655,0.23,0.131,119.994,Lil Yachty,Offset,6140077,83,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
880,52,True,1,3,0,2017-06-23,261733,2,1,4,0.0829,0.913,0.498,0.0369,0.0799,-10.742,0.165,0.217,123.975,Metro Boomin,Offset,1814243,81,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
881,2,True,13,3,0,2018-11-02,265480,2,1,4,0.0709,0.914,0.572,0.00237,0.0599,-8.82,0.166,0.203,123.963,Metro Boomin,Offset,1814243,81,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
882,64,True,5,2,79,2017-05-26,209142,2,1,4,0.052,0.817,0.587,0.00165,0.185,-6.502,0.108,0.352,140.062,Gucci Mane,Offset,3201171,84,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
883,73,True,13,2,79,2019-06-07,229210,0,1,4,0.0293,0.866,0.613,0.0,0.104,-6.385,0.151,0.359,98.001,Tyga,Offset,5593669,89,"['pop rap', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
884,81,True,1,2,79,2018-05-16,232959,0,1,4,0.0236,0.884,0.559,0.0,0.101,-7.442,0.12,0.342,97.994,Tyga,Offset,5593669,89,"['pop rap', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
885,76,True,6,2,79,2019-03-01,157693,1,1,4,0.0219,0.852,0.73,0.0,0.336,-5.803,0.0579,0.394,92.506,DaBaby,Offset,2746890,93,['nc hip hop'],1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
886,54,True,12,2,70,2017-08-18,184270,1,1,4,0.255,0.858,0.598,0.0,0.0869,-4.961,0.311,0.696,147.945,Kodak Black,Offset,5779040,83,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
887,37,True,1,3,9,2018-10-12,228653,8,0,4,0.0515,0.861,0.637,3.35e-06,0.0967,-5.692,0.24,0.474,98.044,Kodak Black,Offset,5779040,83,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
888,82,True,5,3,79,2018-12-14,228759,8,0,4,0.0521,0.861,0.603,0.0,0.0924,-5.788,0.176,0.504,98.043,Kodak Black,Offset,5779040,83,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
889,57,True,10,2,79,2018-09-14,187216,5,0,4,0.0895,0.744,0.394,6.66e-06,0.279,-9.828,0.419,0.658,142.961,6LACK,Offset,2224358,82,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
890,59,True,4,2,79,2017-09-22,222773,4,0,4,0.0071,0.879,0.609,0.0,0.072,-4.943,0.114,0.569,123.991,Macklemore,Offset,1545517,78,['pop rap'],1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
891,55,True,1,3,79,2018-05-04,169826,1,1,4,0.769,0.865,0.529,6.6e-06,0.104,-7.756,0.23,0.649,111.982,Chantel Jeffries,Offset,46715,49,['la pop'],1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
892,47,True,1,2,0,2019-11-08,188047,4,1,4,0.0512,0.907,0.765,0.0,0.153,-7.043,0.426,0.896,142.992,Stunna 4 Vegas,Offset,235085,77,"['southern hip hop', 'trap']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
893,77,True,1,2,77,2018-11-09,207108,1,0,4,0.185,0.704,0.56,0.0,0.0948,-6.791,0.179,0.609,75.003,Madison Beer,Offset,1816148,81,"['dance pop', 'pop', 'post-teen pop']",1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
894,58,True,5,2,79,2018-02-02,170200,11,1,4,0.0438,0.884,0.547,0.0,0.124,-7.492,0.387,0.425,158.019,Rich Brian,Offset,1442417,75,['indonesian hip hop'],1562066,85,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
895,78,True,7,3,79,2019-11-22,199436,2,1,4,0.109,0.687,0.449,0.0,0.282,-10.061,0.154,0.229,142.048,Trippie Redd,Juice WRLD,4543729,89,"['melodic rap', 'rap', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
896,80,True,13,2,79,2018-11-09,175954,6,0,4,0.0079,0.825,0.572,0.0,0.113,-6.067,0.0864,0.568,141.991,Trippie Redd,Juice WRLD,4543729,89,"['melodic rap', 'rap', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
897,63,True,17,2,79,2019-08-16,162400,1,0,4,0.0899,0.857,0.583,0.0,0.204,-7.466,0.086,0.443,132.01,Young Thug,Juice WRLD,5093439,90,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
898,76,True,5,2,79,2018-10-19,166343,7,1,4,0.317,0.721,0.508,0.0,0.153,-7.496,0.394,0.457,159.911,Lil Yachty,Juice WRLD,6140077,83,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",9050247,95,"['chicago rap', 'melodic rap']"
899,79,True,2,3,79,2018-12-07,223542,8,1,4,0.168,0.612,0.601,0.0,0.117,-7.089,0.164,0.525,147.018,benny blanco,Juice WRLD,526588,79,"['electropop', 'pop', 'pop rap', 'post-teen pop']",9050247,95,"['chicago rap', 'melodic rap']"
900,81,True,1,2,79,2019-08-30,177847,0,1,4,0.107,0.731,0.65,0.0,0.124,-5.286,0.271,0.605,154.968,benny blanco,Juice WRLD,526588,79,"['electropop', 'pop', 'pop rap', 'post-teen pop']",9050247,95,"['chicago rap', 'melodic rap']"
901,68,True,7,2,79,2018-12-14,164038,7,1,4,0.394,0.769,0.627,0.0,0.106,-4.064,0.262,0.49,157.938,Kodak Black,Juice WRLD,5779040,83,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
902,61,True,4,3,79,2018-10-19,207866,10,0,4,0.0301,0.903,0.609,1.61e-05,0.179,-7.555,0.237,0.268,149.991,Future,Juice WRLD,8603164,91,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
903,60,True,8,3,79,2018-10-19,151013,8,1,4,0.098,0.456,0.516,0.0,0.115,-10.512,0.459,0.684,77.058,Future,Juice WRLD,8603164,91,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
904,79,True,3,2,79,2018-10-19,141586,7,1,4,0.0484,0.656,0.542,0.0,0.126,-7.358,0.323,0.551,166.111,Future,Juice WRLD,8603164,91,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
905,63,True,7,2,79,2018-10-19,192906,0,0,4,0.0185,0.951,0.401,0.0,0.149,-8.92,0.411,0.539,129.976,Future,Juice WRLD,8603164,91,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
906,72,True,16,2,79,2018-10-19,224506,4,1,4,0.327,0.736,0.482,0.0,0.229,-8.242,0.196,0.608,140.064,Future,Juice WRLD,8603164,91,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",9050247,95,"['chicago rap', 'melodic rap']"
